,name,year,month,day,clusters,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,days_completed
4326,Telemadrid_2018 03 26_morning_new,2018,03,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3028782606124878,0.0,0.0,0.0,0.0,0.0,0.10605912655591963,0.03231410309672356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12960387766361234,0.0,0.0320243164896965,0.0,0.0,0.0,0.02776931971311569,0.0,0.0,0.012674768455326555,0.2657375633716583,0.0,0.08709695190191269,0.0,2018 03 26
4327,Telemadrid_2018 03 26_afternoon_new,2018,03,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29350581765174866,0.0,0.0,0.0,0.0,0.0,0.08178497105836867,0.02933958359062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06474572420120239,0.0,0.04883591085672378,0.0,0.0,0.0,0.07723038643598558,0.0,0.0,0.0,0.2848720848560333,0.011497138999402523,0.10095202922821044,0.0,2018 03 26
4328,Telemadrid_2018 03 27_afternoon_new,2018,03,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18870046734809875,0.0,0.0,0.0,0.0,0.0,0.15035738050937653,0.037605714052915566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16691996157169342,0.0,0.06541921943426132,0.0,0.0,0.0,0.061746764928102486,0.0,0.0,0.0,0.2814837098121643,0.010865914635360241,0.030089175328612324,0.0,2018 03 27
4329,Telemadrid_2018 03 28_afternoon_new,2018,03,28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126524806022644,0.0,0.0,0.0,0.0,0.0,0.09581286460161208,0.09768799692392348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975829184055328,0.0,0.0,0.0,0.0,0.0,0.15888626873493195,0.0,0.0,0.010129018686711788,0.11467431485652925,0.0,0.0,0.0,2018 03 28
4330,Telemadrid_2018 03 29_morning_new,2018,03,29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09664690494537354,0.0,0.0,0.0,0.0,0.0,0.2668197453022003,0.14413662254810333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226737678050995,0.0,0.0,0.0,0.0,0.0,0.12215917557477952,0.0,0.0,0.0,0.035728555172681815,0.0,0.0,0.0,2018 03 29
4331,Telemadrid_2018 03 31_morning_new,2018,03,31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07661229372024536,0.0,0.0,0.0,0.0,0.0,0.14761760830879211,0.2681307792663574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40466055274009705,0.0,0.010481446981430055,0.0,0.0,0.0,0.05141882598400116,0.0,0.0,0.0,0.03355185687541962,0.0,0.0,0.0,2018 03 31
4332,Telemadrid_2018 03 31_afternoon_new,2018,03,31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04187730699777603,0.0,0.0,0.0,0.0,0.0,0.2905814349651337,0.08334942907094955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3682501316070557,0.0,0.02740267291665077,0.0,0.0,0.0,0.023891163989901543,0.0,0.0,0.011372530832886696,0.13228066265583038,0.0,0.019452596083283424,0.0,2018 03 31
4333,Telemadrid_2018 04 01_morning_new,2018,04,01,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06940650939941406,0.0,0.0,0.0,0.0,0.0,0.2227914184331894,0.22512565553188324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543973028659821,0.0,0.019421298056840897,0.0,0.0,0.0,0.09738107025623323,0.0,0.0,0.015148719772696497,0.07209940999746323,0.0,0.02058328129351139,0.0,2018 04 01
4334,Telemadrid_2018 04 01_afternoon_new,2018,04,01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055765405297279365,0.0,0.0,0.0,0.0,0.0,0.13964563608169556,0.08525640517473221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43164122104644775,0.0,0.02758687734603882,0.0,0.0,0.0,0.048499267548322685,0.0,0.0,0.03515895828604698,0.14911527931690216,0.0,0.02365813031792641,0.0,2018 04 01
4335,Telemadrid_2018 04 02_morning_new,2018,04,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282558411359787,0.0,0.0,0.0,0.0,0.0,0.2334911078214645,0.026160599663853645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27748435735702515,0.0,0.030425470322370533,0.0,0.0,0.0,0.025041582062840458,0.0,0.0,0.010809367522597313,0.11083997786045073,0.0,0.0,0.0,2018 04 02
4336,Telemadrid_2018 04 02_afternoon_new,2018,04,02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448050320148468,0.0,0.0,0.0,0.0,0.0,0.14404548704624176,0.07298237085342407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20555254817008967,0.0,0.02437443658709526,0.0,0.0,0.0,0.06925325840711594,0.0,0.0,0.0,0.1308191418647766,0.0,0.0,0.0,2018 04 02
4337,Telemadrid_2018 04 03_afternoon_new,2018,04,03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810317814350128,0.0,0.0,0.0,0.0,0.0,0.1421826183795929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1220228150486946,0.0,0.02042487822473049,0.0,0.0,0.0,0.048567552119493484,0.0,0.0,0.03663136065006256,0.21017518639564514,0.0,0.033670585602521896,0.0,2018 04 03
4338,Telemadrid_2018 04 04_morning_new,2018,04,04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5253057479858398,0.0,0.0,0.0,0.0,0.0,0.09405265748500824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10455285757780076,0.0,0.0,0.0,0.0,0.0,0.05629352480173111,0.0,0.0,0.0,0.18497906625270846,0.0,0.010083074681460856,0.0,2018 04 04
4339,Telemadrid_2018 04 05_morning_new,2018,04,05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121731162071228,0.0,0.0,0.0,0.0,0.0,0.08499205857515335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04554398730397224,0.0,0.0,0.0,0.0,0.0,0.06346530467271805,0.0,0.0,0.0,0.2496500611305237,0.0,0.02882405556738377,0.0,2018 04 05
4340,Telemadrid_2018 04 05_afternoon_new,2018,04,05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4637595415115357,0.0,0.0,0.0,0.0,0.0,0.06088351458311081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02354641631245613,0.0,0.01871806569397449,0.0,0.0,0.0,0.08349188417196274,0.0,0.0,0.0,0.3060063719749451,0.0,0.03873801603913307,0.0,2018 04 05
4341,Telemadrid_2018 04 06_morning_new,2018,04,06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4572335779666901,0.0,0.0,0.0,0.0,0.0,0.08186740428209305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05473402887582779,0.0,0.0,0.0,0.0,0.0,0.0503879152238369,0.0,0.0,0.0,0.277977854013443,0.0,0.05443760007619858,0.0,2018 04 06
4342,Telemadrid_2018 04 08_morning_new,2018,04,08,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3378664255142212,0.0,0.0,0.0,0.0,0.0,0.19060876965522766,0.021127134561538696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12504112720489502,0.0,0.14115795493125916,0.0,0.0,0.0,0.06191377714276314,0.0,0.0,0.0,0.1206141635775566,0.0,0.0,0.0,2018 04 08
4343,Telemadrid_2018 04 09_morning_new,2018,04,09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4193299114704132,0.0,0.0,0.0,0.0,0.0,0.06256294250488281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09540492296218872,0.0,0.0755997747182846,0.0,0.0,0.0,0.07406988739967346,0.0,0.0,0.017940029501914978,0.2446016222238541,0.0,0.0,0.0,2018 04 09
4344,Telemadrid_2018 04 09_afternoon_new,2018,04,09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718074858188629,0.0,0.0,0.0,0.0,0.0,0.12388521432876587,0.02035422995686531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09328220784664154,0.0,0.07760884612798691,0.0,0.0,0.0,0.09866741299629213,0.0,0.0,0.0,0.19189180433750155,0.0,0.011779211461544035,0.0,2018 04 09
4345,Telemadrid_2018 04 10_morning_new,2018,04,10,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4633260667324066,0.0,0.0,0.0,0.0,0.0,0.051653336733579636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07517597079277039,0.0,0.03826894611120224,0.0,0.0,0.0,0.06462595611810684,0.0,0.0,0.05874352902173996,0.2336415946483612,0.0,0.010616893880069256,0.0,2018 04 10
4346,Telemadrid_2018 04 10_afternoon_new,2018,04,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037307798862457,0.0,0.0,0.0,0.0,0.0,0.08321229368448257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057020016014575965,0.0,0.059543285518884666,0.0,0.0,0.0,0.0900375172495842,0.0,0.0,0.060232512652873986,0.2267467975616455,0.0,0.0,0.0,2018 04 10
4347,Telemadrid_2018 04 11_morning_new,2018,04,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4020910561084747,0.0,0.0,0.0,0.0,0.0,0.12144501507282256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12081392854452133,0.0,0.05543065071105957,0.0,0.0,0.0,0.05335434526205063,0.0,0.0,0.05037365481257439,0.19405454397201535,0.0,0.0,0.0,2018 04 11
4348,Telemadrid_2018 04 11_afternoon_new,2018,04,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32380232214927673,0.0,0.0,0.0,0.0,0.0,0.11586495488882065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09104381501674652,0.0,0.09584888070821762,0.0,0.0,0.0,0.11625964939594267,0.0,0.0,0.09574691206216812,0.15281976759433746,0.0,0.0,0.0,2018 04 11
4349,Telemadrid_2018 04 12_morning_new,2018,04,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4072081446647644,0.0,0.0,0.0,0.0,0.0,0.14981186389923096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05437633767724037,0.0,0.09345298260450363,0.0,0.0,0.0,0.040719591081142426,0.0,0.0,0.02363890968263149,0.2080242782831192,0.0,0.015158625319600104,0.0,2018 04 12
4350,Telemadrid_2018 04 12_afternoon_new,2018,04,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34805211424827576,0.0,0.0,0.0,0.0,0.0,0.14583998918533325,0.018496381118893623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056029491126537316,0.0,0.10971368849277496,0.0,0.0,0.0,0.07011197507381439,0.0,0.0,0.02103433199226856,0.2183724194765091,0.0,0.0,0.0,2018 04 12
4351,Telemadrid_2018 04 13_morning_new,2018,04,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4547777473926544,0.0,0.0,0.0,0.0,0.0,0.13157929480075836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13238993287086487,0.0,0.060195405036211014,0.0,0.0,0.0,0.04256630688905716,0.0,0.0,0.02461484633386135,0.13385018706321716,0.0,0.014529537409543991,0.0,2018 04 13
4352,Telemadrid_2018 04 13_afternoon_new,2018,04,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30885159969329834,0.0,0.0,0.0,0.0,0.0,0.18241645395755768,0.026299942284822464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11050810664892197,0.0,0.0877707377076149,0.0,0.0,0.0,0.07325451076030731,0.0,0.0,0.014436011202633381,0.17735813558101654,0.0,0.011215814389288424,0.0,2018 04 13
4353,Telemadrid_2018 04 14_afternoon_new,2018,04,14,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21009159088134768,0.0,0.0,0.0,0.0,0.0,0.09831009805202484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13086943328380585,0.0,0.42215439677238464,0.0,0.0,0.0,0.0398108996450901,0.0,0.0,0.03480193018913269,0.062303107231855386,0.0,0.0,0.0,2018 04 14
4354,Telemadrid_2018 04 15_afternoon_new,2018,04,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783321440219879,0.0,0.0,0.0,0.0,0.0,0.13650840520858765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535398304462433,0.0,0.100970096886158,0.0,0.0,0.0,0.016315661370754242,0.0,0.0,0.044311903417110436,0.15770398080348969,0.0,0.011918350122869016,0.0,2018 04 15
4355,Telemadrid_2018 04 16_morning_new,2018,04,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3760251998901367,0.0,0.0,0.0,0.0,0.0,0.15651190280914307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13390237092971802,0.0,0.028393713757395744,0.0,0.0,0.0,0.03151590749621391,0.0,0.0,0.0,0.26547765731811523,0.0,0.0,0.0,2018 04 16
4356,Telemadrid_2018 04 16_afternoon_new,2018,04,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293035924434662,0.0,0.0,0.0,0.0,0.0,0.0701504498720169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12344025820493698,0.0,0.14620362222194672,0.0,0.0,0.0,0.0448179766535759,0.0,0.0,0.017567353323101997,0.25426989793777466,0.0,0.01178973075002432,0.0,2018 04 16
4357,Telemadrid_2018 04 17_morning_new,2018,04,17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4865574836730957,0.0,0.0,0.0,0.0,0.0,0.055596709251403816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11460965126752852,0.0,0.03299916535615921,0.0,0.0,0.0,0.041225116699934006,0.0,0.0,0.03917213529348373,0.22328557074069974,0.0,0.0,0.0,2018 04 17
4358,Telemadrid_2018 04 17_afternoon_new,2018,04,17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189261198043823,0.0,0.0,0.0,0.0,0.0,0.11145305633544922,0.02855319529771805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11325114965438846,0.0,0.0398445688188076,0.0,0.0,0.0,0.09218250960111618,0.0,0.0,0.011067884042859076,0.17608456313610074,0.0,0.0,0.0,2018 04 17
4359,Telemadrid_2018 04 18_afternoon_new,2018,04,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3580918610095978,0.0,0.0,0.0,0.0,0.0,0.15183550119400024,0.027228303253650662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300420433282852,0.0,0.07937261462211609,0.0,0.0,0.0,0.10824210196733476,0.0,0.0,0.0,0.1777658760547638,0.0,0.0,0.0,2018 04 18
4360,Telemadrid_2018 04 19_morning_new,2018,04,19,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452505707740784,0.0,0.0,0.0,0.0,0.0,0.11813484132289885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12956422567367554,0.0,0.10234780609607697,0.0,0.0,0.0,0.08484334498643875,0.0,0.0,0.0,0.11254275590181352,0.0,0.0,0.0,2018 04 19
4361,Telemadrid_2018 04 19_afternoon_new,2018,04,19,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4732681512832642,0.0,0.0,0.0,0.0,0.0,0.10920219868421556,0.027809692546725277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05437809228897095,0.0,0.0966382548213005,0.0,0.0,0.0,0.11640548706054688,0.0,0.0,0.0,0.11182793974876404,0.0,0.0,0.0,2018 04 19
4362,Telemadrid_2018 04 20_morning_new,2018,04,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398421108722687,0.0,0.0,0.0,0.0,0.0,0.17221248149871826,0.013468277640640736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12971584498882294,0.0,0.18847818672657013,0.0,0.0,0.0,0.060271024703979485,0.0,0.0,0.0,0.09466982632875444,0.0,0.0,0.0,2018 04 20
4363,Telemadrid_2018 04 20_afternoon_new,2018,04,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521843910217285,0.0,0.0,0.0,0.0,0.0,0.15275239944458008,0.04249302297830582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1253640055656433,0.0,0.15776000916957855,0.0,0.0,0.0,0.10905114561319353,0.0,0.0,0.0,0.15741010010242462,0.0,0.0,0.0,2018 04 20
4364,Telemadrid_2018 04 21_afternoon_new,2018,04,21,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834649085998535,0.0,0.0,0.0,0.0,0.0,0.17714369297027588,0.051490042358636856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19956569373607635,0.0,0.14753828942775726,0.0,0.0,0.0,0.042913779616355896,0.0,0.0,0.0,0.07474973052740097,0.012580832466483116,0.0,0.0,2018 04 21
4365,Telemadrid_2018 04 22_morning_new,2018,04,22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012811279855668543,0.2268194705247879,0.0,0.0,0.0,0.0,0.0,0.4227237701416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18857960402965546,0.0,0.04120640456676483,0.0,0.0,0.0,0.0739004909992218,0.0,0.0,0.0,0.030130561441183087,0.0,0.0,0.0,2018 04 22
4366,Telemadrid_2018 04 22_afternoon_new,2018,04,22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012597407214343548,0.28371381759643555,0.0,0.0,0.0,0.0,0.0,0.2794073820114136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569427788257599,0.0,0.05652717873454094,0.0,0.0,0.0,0.04539855569601059,0.0,0.0,0.0,0.04986228048801422,0.0,0.015023831278085709,0.0,2018 04 22
4367,Telemadrid_2018 04 23_afternoon_new,2018,04,23,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012211271561682224,0.3784804046154022,0.0,0.0,0.0,0.0,0.0,0.12455088645219806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14096659421920776,0.0,0.1263999491930008,0.0,0.0,0.0,0.0506482794880867,0.0,0.0,0.0,0.13637226819992065,0.0,0.027091054245829586,0.0,2018 04 23
4368,Telemadrid_2018 04 24_morning_new,2018,04,24,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419607520103455,0.0,0.0,0.0,0.0,0.0,0.10412509739398956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021494358778,0.0,0.09007841348648073,0.0,0.0,0.0,0.027325108647346497,0.0,0.0,0.0,0.13244721293449402,0.0,0.0,0.0,2018 04 24
4369,Telemadrid_2018 04 24_afternoon_new,2018,04,24,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571389555931091,0.0,0.0,0.0,0.0,0.0,0.18932189047336576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12026192247867586,0.0,0.04320178925991058,0.0,0.0,0.0,0.10364311933517456,0.0,0.0,0.0,0.08347096294164658,0.0,0.0,0.0,2018 04 24
4370,Telemadrid_2018 04 25_morning_new,2018,04,25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7636027932167053,0.0,0.0,0.0,0.0,0.0,0.02597577124834061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011544126085937023,0.0,0.044030308723449714,0.0,0.0,0.0,0.07165028154850006,0.0,0.0,0.0,0.07924426347017287,0.0,0.0,0.0,2018 04 25
4371,Telemadrid_2018 04 25_afternoon_new,2018,04,25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6914390325546265,0.0,0.0,0.0,0.0,0.0,0.05053230375051498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597260482609272,0.0,0.04198641330003738,0.0,0.0,0.0,0.059241730719804764,0.0,0.0,0.0,0.09299729764461516,0.0,0.0,0.0,2018 04 25
4372,Telemadrid_2018 04 27_morning_new,2018,04,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384920060634613,0.0,0.0,0.0,0.0,0.0,0.1606340855360031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07757820188999176,0.0,0.02503143437206745,0.0,0.0,0.0,0.04099273309111595,0.0,0.0,0.0,0.3417910933494568,0.0,0.0,0.0,2018 04 27
4373,Telemadrid_2018 04 27_afternoon_new,2018,04,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900412082672119,0.0,0.0,0.0,0.0,0.0,0.13100948929786682,0.035776786506175995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03952402621507645,0.0,0.069698266685009,0.0,0.0,0.0,0.09559516608715056,0.0,0.0,0.0,0.31897610425949097,0.013458218425512314,0.0,0.0,2018 04 27
4374,Telemadrid_2018 04 28_afternoon_new,2018,04,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3748842477798462,0.0,0.0,0.0,0.0,0.0,0.10572361946105956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21647991240024567,0.0,0.057519275695085526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21384297311306,0.0,0.013273422606289387,0.0,2018 04 28
4375,Telemadrid_2018 04 29_morning_new,2018,04,29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32619547843933105,0.0,0.0,0.0,0.0,0.0,0.3605981171131134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1712803691625595,0.0,0.034185826778411865,0.0,0.0,0.0,0.08136071264743805,0.0,0.0,0.0,0.02600695751607418,0.0,0.0,0.0,2018 04 29
4376,Telemadrid_2018 04 29_afternoon_new,2018,04,29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589311897754669,0.0,0.0,0.0,0.0,0.0,0.3377660810947418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22606602311134336,0.0,0.06403467059135437,0.0,0.0,0.0,0.03298740088939667,0.0,0.0,0.014987536706030369,0.05568724125623703,0.0,0.0,0.0,2018 04 29
4377,Telemadrid_2018 04 30_afternoon_new,2018,04,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22128503024578092,0.0,0.0,0.0,0.0,0.0,0.20010219514369965,0.02947001904249192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16737550497055054,0.0,0.06588595360517502,0.0,0.0,0.0,0.08115209639072417,0.0,0.0,0.01507406681776047,0.218372255563736,0.0,0.0,0.0,2018 04 30
4378,Telemadrid_2018 05 02_morning_new,2018,05,02,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32165029644966125,0.0,0.0,0.0,0.0,0.0,0.2700202465057373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12427673488855362,0.0,0.10259890556335448,0.0,0.0,0.0,0.07565322518348694,0.0,0.0,0.0,0.0893152505159378,0.0,0.012976471334695816,0.0,2018 05 02
4379,Telemadrid_2018 05 03_morning_new,2018,05,03,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15566444396972656,0.0,0.0,0.0,0.0,0.0,0.11412696540355682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34817126393318176,0.0,0.17237205803394318,0.0,0.0,0.0,0.033734653145074844,0.0,0.0,0.0,0.1658029407262802,0.0,0.0,0.0,2018 05 03
4380,Telemadrid_2018 05 03_afternoon_new,2018,05,03,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858031153678894,0.0,0.0,0.0,0.0,0.0,0.08805911988019942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033877406269311905,0.0,0.1895706206560135,0.0,0.0,0.0,0.07260976731777191,0.0,0.0,0.0,0.4192968606948853,0.0,0.0,0.0,2018 05 03
4381,Telemadrid_2018 05 04_morning_new,2018,05,04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2914646863937378,0.0,0.0,0.0,0.0,0.0,0.07969140261411667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10232973098754884,0.0,0.1412479430437088,0.0,0.0,0.0,0.07829232513904573,0.0,0.0,0.0,0.3033451437950134,0.0,0.0,0.0,2018 05 04
4382,Telemadrid_2018 05 04_afternoon_new,2018,05,04,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229888528585434,0.0,0.0,0.0,0.0,0.0,0.08704368025064467,0.022553974762558937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06253404915332794,0.0,0.136594757437706,0.0,0.0,0.0,0.08242058008909225,0.0,0.0,0.0,0.37102103233337397,0.0,0.0,0.0,2018 05 04
4383,Telemadrid_2018 05 05_morning_new,2018,05,05,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22860434651374814,0.0,0.0,0.0,0.0,0.0,0.4569275379180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816476732492447,0.0,0.015806619077920914,0.0,0.0,0.0,0.06977277249097824,0.0,0.0,0.0,0.041842274367809296,0.0,0.0,0.0,2018 05 05
4384,Telemadrid_2018 05 05_afternoon_new,2018,05,05,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2816147804260254,0.0,0.0,0.0,0.0,0.0,0.23901553452014926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21708542108535767,0.0,0.05757246166467666,0.0,0.0,0.0,0.08666639775037767,0.0,0.0,0.0,0.10287584364414216,0.0,0.012557276524603369,0.0,2018 05 05
4385,Telemadrid_2018 05 06_afternoon_new,2018,05,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106667160987854,0.0,0.0,0.0,0.0,0.0,0.1471904069185257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3609776794910431,0.0,0.0435509979724884,0.0,0.0,0.0,0.1231144368648529,0.0,0.0,0.0,0.09390319138765336,0.0,0.01707014441490173,0.0,2018 05 06
